Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
Assassin's Creed IV: Black Flag,WiiU,2013.0,Action,Ubisoft,0.18,0.09,0.0,0.29
MLB Power Pros,Wii,2007.0,Sports,Konami Digital Entertainment,0.23,0.0,0.04,0.29
Outlaw Golf,XB,2002.0,Sports,TDK Mediactive,0.22,0.06,0.0,0.29
The Amazing Spider-Man 2 (2014),PS3,2014.0,Action,Activision,0.06,0.16,0.02,0.29
Dynasty Warriors: Strikeforce,PS3,2009.0,Action,Tecmo Koei,0.11,0.08,0.07,0.29
Fisherman's Bait 2: Big Ol' Bass,PS,1999.0,Sports,Konami Digital Entertainment,0.16,0.11,0.0,0.29
Lupin the 3rd: Treasure of the Sorcerer King,PS2,2002.0,Adventure,505 Games,0.02,0.02,0.25,0.29
Up,X360,2009.0,Action,THQ,0.2,0.07,0.0,0.29
Kurohyou: Ryu ga Gotoku Shinshou,PSP,2010.0,Adventure,Sega,0.0,0.0,0.29,0.29
Prince of Persia: Rival Swords,Wii,2007.0,Action,Ubisoft,0.24,0.03,0.0,0.29
One Piece Unlimited Cruise 2: Awakening of a Hero,Wii,2009.0,Action,Namco Bandai Games,0.0,0.1,0.17,0.29
Ben 10 Alien Force: Vilgax Attacks,PS2,2009.0,Action,D3Publisher,0.11,0.03,0.0,0.29
Majin and the Forsaken Kingdom,PS3,2010.0,Adventure,Namco Bandai Games,0.09,0.14,0.01,0.29
NBA Street V3,GC,2005.0,Sports,Electronic Arts,0.23,0.06,0.0,0.29
WinBack: Covert Operations,PS2,2000.0,Shooter,Midas Interactive Entertainment,0.14,0.11,0.0,0.29
Punch-Out!!,Wii,2007.0,Sports,Nintendo,0.02,0.22,0.05,0.29
FlatOut: Head On,PSP,2008.0,Racing,Empire Interactive,0.13,0.11,0.0,0.29
Kagero: Deception II,PS,1998.0,Strategy,Virgin Interactive,0.03,0.02,0.22,0.29
Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban,PS,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.29
The Bureau: XCOM Declassified,PS3,2013.0,Shooter,Take-Two Interactive,0.08,0.16,0.0,0.29
NBA Live 06,X360,2005.0,Sports,Electronic Arts,0.27,0.0,0.0,0.29
Guitar Hero: Van Halen,Wii,2009.0,Misc,Activision,0.14,0.12,0.0,0.29
J-League Victory Goal '96,SAT,1996.0,Sports,Sega,0.0,0.0,0.29,0.29
Shin Megami Tensei: Strange Journey,DS,2009.0,Role-Playing,Atlus,0.14,0.0,0.14,0.29
Jeopardy! 2nd Edition,PS,2000.0,Misc,Hasbro Interactive,0.16,0.11,0.0,0.29
SD Gundam G Century,PS,1997.0,Strategy,Namco Bandai Games,0.0,0.0,0.27,0.29
Ratchet & Clank: Size Matters,PS2,2008.0,Platform,Sony Computer Entertainment,0.13,0.1,0.03,0.29
Ben 10 Ultimate Alien: Cosmic Destruction,Wii,2010.0,Platform,D3Publisher,0.17,0.1,0.0,0.29
Atelier Iris 3: Grand Phantasm (US Sales),PS2,2006.0,Role-Playing,Tecmo Koei,0.14,0.11,0.0,0.29
Itadaki Street 2: Neon Sign wa Bara Iro ni,SNES,1994.0,Misc,Enix Corporation,0.0,0.0,0.29,0.29
Def Jam Rapstar,X360,2010.0,Misc,Konami Digital Entertainment,0.25,0.03,0.0,0.29
Need for Speed: The Run,Wii,2011.0,Action,Electronic Arts,0.13,0.13,0.01,0.29
From TV Animation One Piece: Treasure Battle!,GC,2002.0,Fighting,Namco Bandai Games,0.0,0.0,0.28,0.29
Starhawk,PS3,2012.0,Action,Sony Computer Entertainment,0.18,0.05,0.03,0.29
Dolphin,2600,1983.0,Action,Activision,0.27,0.02,0.0,0.29
Imagine: Fashion Designer World Tour,DS,2009.0,Simulation,Ubisoft,0.27,0.0,0.0,0.29
Area 51,XB,2005.0,Shooter,Midway Games,0.22,0.06,0.0,0.29
The Smurfs: Dance Party,Wii,2011.0,Misc,Ubisoft,0.22,0.04,0.0,0.29
Disney Channel: All Star Party,Wii,2010.0,Misc,Disney Interactive Studios,0.18,0.08,0.0,0.29
Ace Combat: Joint Assault,PSP,2010.0,Simulation,Namco Bandai Games,0.06,0.05,0.15,0.29
Hamster Club 4: Shigessa Daidassou,GBA,2003.0,Simulation,Jorudan,0.0,0.0,0.28,0.29
Medieval Moves: Deadmund's Quest,PS3,2011.0,Action,Sony Computer Entertainment,0.13,0.12,0.0,0.29
Angry Birds Star Wars,X360,2013.0,Strategy,Activision,0.16,0.11,0.0,0.29
Mega Man X8,PS2,2004.0,Platform,Capcom,0.14,0.11,0.0,0.29
CSI: Deadly Intent,Wii,2009.0,Adventure,Ubisoft,0.13,0.13,0.0,0.29
Ford Mustang: The Legend Lives,PS2,2005.0,Racing,Take-Two Interactive,0.14,0.11,0.0,0.29
Ys: Memories of Celceta,PSV,2012.0,Action,Nihon Falcom Corporation,0.15,0.01,0.1,0.29
FIFA Soccer 13,3DS,2012.0,Action,Electronic Arts,0.06,0.2,0.0,0.29
Fast Food,2600,1981.0,Action,Unknown,0.27,0.02,0.0,0.29
Jikkyou Powerful Pro Yakyuu 8,PS2,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.29
Viz,N64,1998.0,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.29
Top Gear Overdrive,N64,1998.0,Racing,Kemco,0.23,0.06,0.0,0.29
Xena: Warrior Princess - The Talisman of Fate,N64,1999.0,Fighting,Titus,0.23,0.06,0.0,0.29
Jeremy McGrath Supercross 2000,N64,1999.0,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.29
The New Tetris,N64,1999.0,Puzzle,Nintendo,0.22,0.05,0.02,0.29
Ken Griffey Jr.'s Slugfest,N64,1999.0,Sports,Nintendo,0.23,0.06,0.0,0.29
Supercross 2000,N64,1999.0,Racing,Electronic Arts,0.23,0.06,0.0,0.29
War Gods,N64,1997.0,Fighting,Midway Games,0.23,0.06,0.0,0.29
Bladestorm: The Hundred Years' War,PS3,2007.0,Action,Tecmo Koei,0.1,0.03,0.14,0.29
World of Tanks,PC,2011.0,Shooter,Wargaming.net,0.0,0.23,0.0,0.29
Jewel Quest Mysteries: Curse of the Emerald Tear,DS,2010.0,Puzzle,Avanquest,0.0,0.25,0.0,0.29
Duel Masters: Sempai Legends,GBA,2003.0,Misc,Atari,0.21,0.08,0.0,0.29
Marvel Super Hero Squad,PS2,2009.0,Fighting,THQ,0.14,0.11,0.0,0.29
Turning Point: Fall of Liberty,X360,2008.0,Shooter,Codemasters,0.23,0.04,0.0,0.29
Heroes of the Pacific,PS2,2005.0,Simulation,Codemasters,0.14,0.11,0.0,0.29
Dead Rising: Chop Till You Drop,Wii,2009.0,Action,Capcom,0.15,0.07,0.05,0.29
The Lord of the Rings: The Third Age,GC,2004.0,Role-Playing,Electronic Arts,0.22,0.06,0.0,0.29
Disney Infinity,3DS,2013.0,Action,Disney Interactive Studios,0.16,0.1,0.0,0.29
Fable: The Journey,X360,2012.0,Role-Playing,Microsoft Game Studios,0.18,0.09,0.0,0.29
Sonic Boom: Shattered Crystal,3DS,2014.0,Action,Sega,0.17,0.09,0.0,0.29
Just Dance Wii 2,Wii,2012.0,Misc,Nintendo,0.0,0.0,0.29,0.29
Madden NFL 08,XB,2007.0,Sports,Electronic Arts,0.22,0.06,0.0,0.29
DX Game of Life,PS,1996.0,Misc,Takara,0.0,0.0,0.27,0.29
Pirates of the Caribbean,XB,2003.0,Role-Playing,Ubisoft,0.22,0.06,0.0,0.29
Operation Flashpoint: Red River,X360,2011.0,Shooter,Codemasters,0.1,0.15,0.01,0.29
One Piece: Pirate Warriors 3,PS3,2015.0,Action,Namco Bandai Games,0.0,0.09,0.19,0.29
The Punisher,XB,2005.0,Action,THQ,0.22,0.06,0.0,0.29
MLB Pennant Race,PS,1996.0,Sports,Sony Computer Entertainment,0.16,0.11,0.0,0.29
Transformers: Dark of the Moon,X360,2011.0,Action,Activision,0.13,0.13,0.0,0.29
SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,SNES,1991.0,Role-Playing,Angel Studios,0.0,0.0,0.29,0.29
GRID 2,X360,2013.0,Racing,Codemasters,0.08,0.17,0.0,0.29
WWII Aces,Wii,2008.0,Simulation,Destineer,0.27,0.0,0.0,0.29
Puzzle Quest: Challenge of the Warlords,Wii,2007.0,Puzzle,D3Publisher,0.26,0.0,0.0,0.29
Shrek Super Party,PS2,2002.0,Misc,TDK Mediactive,0.14,0.11,0.0,0.29
"Sakura Wars 4: Koi Seyo,Otome",DC,2002.0,Adventure,Sega,0.0,0.0,0.29,0.29
"Sakura Wars: So Long, My Love",PS2,2005.0,Role-Playing,Sega,0.07,0.05,0.15,0.29
Dynasty Tactics,PS2,2002.0,Strategy,Tecmo Koei,0.06,0.05,0.16,0.29
The Urbz: Sims In the City (US weekly sales),DS,2004.0,Simulation,Electronic Arts,0.27,0.0,0.0,0.29
Lightning Returns: Final Fantasy XIII,X360,2013.0,Role-Playing,Square Enix,0.15,0.1,0.01,0.29
Feel the Magic XY/XX,DS,2004.0,Puzzle,Sega,0.17,0.0,0.1,0.29
Trivial Pursuit,PS3,2009.0,Misc,Electronic Arts,0.12,0.12,0.0,0.29
Neopets Puzzle Adventure,DS,2008.0,Puzzle,Capcom,0.26,0.0,0.0,0.29
Sonic & All-Stars Racing Transformed,3DS,2012.0,Racing,Sega,0.12,0.15,0.0,0.29
Shrek the Third,Wii,2007.0,Action,Activision,0.26,0.01,0.0,0.29
Snowboarding,PS,2000.0,Sports,Midas Interactive Entertainment,0.16,0.11,0.0,0.29
Purr Pals,Wii,2008.0,Simulation,Deep Silver,0.27,0.0,0.0,0.29
Dragon Ball Heroes: Ultimate Mission,3DS,2013.0,Misc,Namco Bandai Games,0.0,0.0,0.29,0.29
Borderlands: The Pre-Sequel,PC,2014.0,Shooter,Take-Two Interactive,0.11,0.15,0.0,0.29
Surf's Up,PS2,2007.0,Sports,Ubisoft,0.14,0.11,0.0,0.29
BlazBlue: Chrono Phantasma,PS3,2013.0,Fighting,Arc System Works,0.13,0.0,0.14,0.29
Looney Tunes Racing,PS,2000.0,Racing,Infogrames,0.16,0.11,0.0,0.29
Final Fantasy X-2: International + Last Mission,PS2,2004.0,Role-Playing,Square Enix,0.0,0.0,0.29,0.29
Namco Museum Vol.2,PS,1996.0,Misc,Sony Computer Entertainment,0.03,0.02,0.21,0.29
Rayman 3: Hoodlum Havoc,PS2,2003.0,Platform,Ubisoft,0.14,0.11,0.0,0.29
Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,2008.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.29,0.29
Psi-Ops: The Mindgate Conspiracy,PS2,2004.0,Shooter,Midway Games,0.14,0.11,0.0,0.29
I Spy: Spooky Mansion,Wii,2010.0,Puzzle,Storm City Games,0.27,0.0,0.0,0.29
Tomba! 2: The Evil Swine Return,PS,1999.0,Platform,Sony Computer Entertainment,0.16,0.11,0.0,0.29
SAW,X360,2009.0,Action,Konami Digital Entertainment,0.13,0.12,0.0,0.29
Wappy Dog,DS,2011.0,Simulation,Activision,0.27,0.0,0.0,0.29
Dragon Quest: Shounen Yangus to Fushigi no Dungeon,PS2,2006.0,Role-Playing,Square Enix,0.0,0.0,0.29,0.29
BeatMania Append 4thMix: The beat goes on,PS,1999.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.27,0.29
NASCAR 08,X360,2007.0,Racing,Electronic Arts,0.26,0.0,0.0,0.29
World of Warcraft: Legion,PC,2016.0,Role-Playing,Activision,0.14,0.12,0.0,0.29
Romance of the Three Kingdoms III: Dragon of Destiny,SNES,1992.0,Strategy,Tecmo Koei,0.0,0.0,0.29,0.29
Power Pro Kun Pocket 11,DS,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.29
El Shaddai: Ascension of the Metatron,PS3,2011.0,Action,Ignition Entertainment,0.11,0.07,0.08,0.29
Family Guy: Back to the Multiverse,PS3,2012.0,Action,Activision,0.12,0.12,0.0,0.29
Spyro: A Hero's Tail,GC,2004.0,Platform,Vivendi Games,0.22,0.06,0.0,0.29
Warriors Orochi 2,PSP,2008.0,Action,Tecmo Koei,0.06,0.0,0.22,0.29
Ratatouille: Food Frenzy,DS,2007.0,Puzzle,THQ,0.26,0.0,0.0,0.29
Links 2004,XB,2003.0,Sports,Microsoft Game Studios,0.21,0.06,0.0,0.29
PGA Tour 97,PS,1996.0,Sports,Electronic Arts,0.16,0.11,0.0,0.29
Bratz: Super Babyz,DS,2008.0,Action,THQ,0.26,0.0,0.0,0.29
Battle & Get! Pokemon Typing DS,DS,2011.0,Misc,Nintendo,0.0,0.0,0.29,0.29
Kung Zhu,DS,2010.0,Action,Activision,0.26,0.0,0.0,0.29
Earthworm Jim,GBA,2001.0,Platform,Interplay,0.2,0.08,0.0,0.29
Tales of Phantasia,GBA,2003.0,Role-Playing,Nintendo,0.08,0.03,0.17,0.29
The Golden Compass,PS3,2007.0,Action,Sega,0.14,0.1,0.0,0.29
F1 Race Stars,X360,2012.0,Racing,Codemasters,0.07,0.18,0.0,0.29
All Star Cheer Squad,DS,2008.0,Sports,THQ,0.26,0.0,0.0,0.28
Rugby World Cup 2011,X360,2011.0,Sports,505 Games,0.03,0.21,0.0,0.28
Ice Age: Dawn of the Dinosaurs,Wii,2009.0,Action,Activision,0.11,0.14,0.0,0.28
Monster 4x4: Masters of Metal,PS2,2003.0,Racing,Ubisoft,0.14,0.11,0.0,0.28
SingStar Country,PS2,2008.0,Misc,Sony Computer Entertainment,0.14,0.11,0.0,0.28
DeathSmiles,X360,2009.0,Shooter,Rising Star Games,0.15,0.06,0.05,0.28
VMX Racing,PS,1997.0,Racing,Playmates,0.16,0.11,0.0,0.28
Hot Shots Golf: World Invitational,PS3,2012.0,Sports,Sony Computer Entertainment,0.0,0.0,0.28,0.28
Disney's Extreme Skate Adventure,GBA,2003.0,Sports,Activision,0.2,0.08,0.0,0.28
Dragon Ball GT: Transformation,GBA,2005.0,Action,Atari,0.2,0.08,0.0,0.28
Bratz Ponyz,DS,2007.0,Adventure,Game Factory,0.26,0.0,0.0,0.28
Super Fire ProWrestling X,SNES,1995.0,Fighting,Human Entertainment,0.0,0.0,0.28,0.28
Baby Pals,DS,2007.0,Simulation,THQ,0.26,0.01,0.0,0.28
International Superstar Soccer,SNES,1994.0,Sports,Konami Digital Entertainment,0.0,0.0,0.28,0.28
Metal Gear Solid V: Ground Zeroes,XOne,2014.0,Action,Konami Digital Entertainment,0.15,0.11,0.0,0.28
Tigger's Honey Hunt,PS,2000.0,Platform,Ubisoft,0.16,0.11,0.0,0.28
The Warriors,XB,2005.0,Action,Take-Two Interactive,0.21,0.06,0.0,0.28
Monopoly Streets,X360,2010.0,Misc,Electronic Arts,0.16,0.1,0.0,0.28
Shadow Hearts,PS2,2001.0,Role-Playing,Midway Games,0.09,0.07,0.1,0.28
NHL 2K11,Wii,2010.0,Sports,Take-Two Interactive,0.24,0.02,0.0,0.28
One Piece: Burning Blood,PS4,2016.0,Fighting,Namco Bandai Games,0.1,0.08,0.07,0.28
Street Hoops,XB,2002.0,Sports,Activision,0.21,0.06,0.0,0.28
Yu-Gi-Oh! Double Pack,GBA,2006.0,Role-Playing,Konami Digital Entertainment,0.2,0.08,0.0,0.28
X-Men: Reign of Apocalypse,GBA,2001.0,Action,Activision,0.2,0.08,0.0,0.28
R: Racing Evolution,PS2,2003.0,Racing,Namco Bandai Games,0.14,0.11,0.0,0.28
Tony Hawk: Shred,PS3,2010.0,Sports,Activision,0.18,0.07,0.0,0.28
Netsu Chu! Pro Yakyuu 2003,PS2,2003.0,Sports,Namco Bandai Games,0.0,0.0,0.28,0.28
ATV Quad Power Racing 2,GC,2003.0,Racing,Acclaim Entertainment,0.22,0.06,0.0,0.28
Digimon Adventure: Anode Tamer,WS,1999.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.28,0.28
Fantastic 4: Flame On,GBA,2005.0,Action,Activision,0.2,0.08,0.0,0.28
Siren: Blood Curse,PS3,2008.0,Action,Sony Computer Entertainment,0.0,0.17,0.09,0.28
Pro Evolution Soccer 2017,PS4,2016.0,Sports,Konami Digital Entertainment,0.01,0.16,0.09,0.28
Chromehounds,X360,2006.0,Simulation,Sega,0.24,0.0,0.01,0.28
Marvel Nemesis: Rise of the Imperfects,XB,2005.0,Fighting,Electronic Arts,0.21,0.06,0.0,0.28
The King of Fighters '95,SAT,1995.0,Fighting,SNK Playmore,0.0,0.0,0.28,0.28
Pirates of the Caribbean: Dead Man's Chest,PSP,2006.0,Adventure,Disney Interactive Studios,0.25,0.01,0.0,0.28
Assassin's Creed II: Discovery,DS,2009.0,Action,Ubisoft,0.15,0.11,0.0,0.28
F/A-18F Super Hornet,GBA,2004.0,Simulation,Majesco Entertainment,0.2,0.08,0.0,0.28
Avatar: The Last Airbender,Wii,2006.0,Adventure,THQ,0.24,0.02,0.0,0.28
Final Fantasy VI Advance,GBA,2006.0,Role-Playing,Nintendo,0.0,0.0,0.28,0.28
Polaris,2600,1982.0,Action,Tigervision,0.26,0.02,0.0,0.28
Viewtiful Joe,PS2,2004.0,Action,Capcom,0.14,0.11,0.0,0.28
Triple Play 2000,N64,1999.0,Sports,Electronic Arts,0.27,0.01,0.0,0.28
Beyblade: Metal Masters,DS,2010.0,Action,Konami Digital Entertainment,0.16,0.1,0.0,0.28
Need for Speed: Most Wanted,WiiU,2013.0,Racing,Electronic Arts,0.14,0.12,0.0,0.28
Arcade Hits: Frisky Tom,PS,2002.0,Action,Hamster Corporation,0.16,0.11,0.0,0.28
Dead to Rights: Retribution,PS3,2010.0,Shooter,Namco Bandai Games,0.1,0.12,0.02,0.28
Harry Potter and the Sorcerer's Stone,PS2,2003.0,Action,Electronic Arts,0.14,0.11,0.0,0.28
Kung Fu Chaos,XB,2003.0,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.28
Mega Man: Dr. Wily's Revenge,GB,1991.0,Platform,Nintendo,0.0,0.0,0.28,0.28
Yu-Gi-Oh! World Championship 2008,DS,2007.0,Strategy,Konami Digital Entertainment,0.13,0.02,0.12,0.28
Naruto Shippuden: Ultimate Ninja Storm 4,XOne,2016.0,Fighting,Namco Bandai Games,0.19,0.06,0.0,0.28
Godzilla: Domination!,GBA,2002.0,Fighting,Atari,0.2,0.07,0.0,0.28
Sly Cooper: Thieves in Time,PSV,2013.0,Platform,Sony Computer Entertainment Europe,0.16,0.06,0.0,0.28
Tales of the World: Radiant Mythology 3,PSP,2011.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.28,0.28
Famista '92,NES,1991.0,Sports,Namco Bandai Games,0.0,0.0,0.28,0.28
Jissen Pachi-Slot Hisshouhou! Moujuu-Oh S,PS2,2002.0,Misc,Sammy Corporation,0.0,0.0,0.28,0.28
Jackass the Game,PS2,2007.0,Action,Empire Interactive,0.14,0.11,0.0,0.28
Mega Man II,GB,1991.0,Platform,Nintendo,0.0,0.0,0.28,0.28
Lord of Darkness,SNES,1991.0,Action,Tecmo Koei,0.0,0.0,0.28,0.28
Hannah Montana: Spotlight World Tour,PS2,2008.0,Action,Disney Interactive Studios,0.12,0.02,0.0,0.28
Rocket Power: Beach Bandits,GBA,2002.0,Platform,THQ,0.2,0.07,0.0,0.28
Surf's Up,DS,2007.0,Sports,Ubisoft,0.26,0.0,0.0,0.28
Carol Vorderman's Sudoku,PS2,2006.0,Puzzle,Xplosiv,0.0,0.23,0.0,0.28
MX SuperFly featuring Ricky Carmichael,PS2,2002.0,Racing,THQ,0.14,0.11,0.0,0.28
Remington Super Slam Hunting: Africa,Wii,2010.0,Sports,Mastiff,0.27,0.0,0.0,0.28
Army of Two: The Devil's Cartel,PS3,2013.0,Shooter,Electronic Arts,0.11,0.11,0.01,0.28
Syphon Filter: Dark Mirror,PS2,2007.0,Shooter,Sony Computer Entertainment,0.14,0.11,0.0,0.28
Conflict: Desert Storm II - Back to Bagdhad,XB,2003.0,Shooter,SCi,0.21,0.06,0.0,0.28
Guitar Hero Live,PS3,2015.0,Misc,Activision,0.09,0.14,0.0,0.28
Mission: Impossible - Operation Surma,PS2,2003.0,Platform,Atari,0.14,0.11,0.0,0.28
Sesame Street: Elmo's A-to-Zoo Adventure,DS,2010.0,Misc,Warner Bros. Interactive Entertainment,0.27,0.0,0.0,0.28
MLB 07: The Show,PSP,2007.0,Sports,Sony Computer Entertainment,0.26,0.0,0.0,0.28
Pitfall: The Mayan Adventure,GBA,2001.0,Platform,Interplay,0.2,0.07,0.0,0.28
Driver: Parallel Lines,PS2,2006.0,Racing,Atari,0.12,0.1,0.03,0.28
Sing Party,WiiU,2012.0,Misc,Nintendo,0.13,0.12,0.0,0.28
Shrek: Ogres & Dronkeys,DS,2007.0,Simulation,Activision,0.26,0.0,0.0,0.28
Monopoly,DS,2010.0,Misc,Electronic Arts,0.16,0.1,0.0,0.28
Hot Wheels: Track Attack,DS,2010.0,Racing,THQ,0.18,0.08,0.0,0.28
Backyard Wrestling 2: There Goes the Neighborhood,PS2,2004.0,Fighting,Eidos Interactive,0.14,0.11,0.0,0.28
Virtua Fighter 5 Online,X360,2007.0,Fighting,Sega,0.2,0.03,0.03,0.28
Disney's Treasure Planet,GBA,2002.0,Action,Ubisoft,0.2,0.07,0.0,0.28
Dead or Alive,PS,1998.0,Fighting,Sony Computer Entertainment,0.09,0.06,0.1,0.28
Wild ARMs 5,PS2,2006.0,Role-Playing,505 Games,0.14,0.11,0.0,0.28
Bionic Commando,X360,2009.0,Platform,Capcom,0.12,0.12,0.01,0.28
NFL Blitz 20-02,PS2,2002.0,Sports,Midway Games,0.14,0.11,0.0,0.28
Mega Man 7,SNES,1995.0,Platform,Laguna,0.03,0.01,0.23,0.28
NCAA March Madness 2005,XB,2004.0,Sports,Electronic Arts,0.21,0.06,0.0,0.28
Shadows of the Damned,PS3,2011.0,Action,Electronic Arts,0.11,0.09,0.04,0.28
NBA In The Zone,PS,1995.0,Sports,Konami Digital Entertainment,0.16,0.11,0.0,0.28
Corvette,GBA,2003.0,Racing,TDK Mediactive,0.2,0.07,0.0,0.28
F1 ROC: Race of Champions,SNES,1992.0,Sports,Ocean,0.0,0.0,0.28,0.28
Just Dance 2015,PS3,2014.0,Misc,Ubisoft,0.12,0.11,0.0,0.28
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GC,2004.0,Action,THQ,0.22,0.06,0.0,0.28
Silent Hill 2: Restless Dreams,XB,2001.0,Action,Konami Digital Entertainment,0.21,0.06,0.0,0.28
Cabela's Big Game Hunter 2012,X360,2011.0,Sports,Activision,0.24,0.02,0.0,0.28
Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS4,2016.0,Action,Square Enix,0.0,0.0,0.28,0.28
Moshi Monsters: Moshlings Theme Park,3DS,2012.0,Misc,Activision,0.13,0.13,0.0,0.28
UEFA Euro 2016,PS4,2016.0,Sports,Konami Digital Entertainment,0.0,0.21,0.03,0.28
Soul Nomad & the World Eaters,PS2,2007.0,Role-Playing,Tecmo Koei,0.14,0.11,0.0,0.28
RollerCoaster Tycoon 3,PC,2004.0,Strategy,Atari,0.01,0.22,0.0,0.28
Bass Strike,PS2,2001.0,Sports,THQ,0.14,0.11,0.0,0.28
NHL Hitz 20-03,PS2,2002.0,Sports,Midway Games,0.14,0.11,0.0,0.28
Danganronpa Another Episode: Ultra Despair Girls,PSV,2014.0,Action,Nippon Ichi Software,0.1,0.03,0.12,0.28
Over the Hedge,DS,2006.0,Platform,Activision,0.25,0.01,0.0,0.28
Real Pool,PS2,2000.0,Sports,Midas Interactive Entertainment,0.14,0.11,0.0,0.28
iCarly 2: iJoin The Click!,DS,2010.0,Adventure,Activision,0.26,0.01,0.0,0.28
The Warriors,PSP,2007.0,Action,Take-Two Interactive,0.23,0.02,0.0,0.28
Mister Mosquito,PS2,2001.0,Shooter,Eidos Interactive,0.05,0.04,0.17,0.28
Kakyuusei,SAT,1997.0,Strategy,Elf,0.0,0.0,0.28,0.28
Patapon 3,PSP,2011.0,Misc,Sony Computer Entertainment,0.05,0.04,0.17,0.28
Sesame Street: Cookie's Counting Carnival,DS,2010.0,Misc,Warner Bros. Interactive Entertainment,0.26,0.0,0.0,0.28
Civilization II,PS,1998.0,Strategy,Activision,0.15,0.11,0.0,0.28
Guitar Hero: Van Halen,PS3,2009.0,Misc,Activision,0.14,0.09,0.0,0.28
Dynasty Warriors: Gundam,PS2,2008.0,Action,Namco Bandai Games,0.0,0.0,0.28,0.28
Madagascar,XB,2005.0,Platform,Activision,0.21,0.06,0.0,0.28
Transformers: Cybertron Adventures,Wii,2010.0,Action,Activision,0.15,0.1,0.0,0.28
Indiana Jones and the Staff of Kings,PS2,2009.0,Action,Activision,0.11,0.01,0.0,0.28
F-1 Grand Prix,SNES,1992.0,Racing,Video System,0.0,0.0,0.28,0.28
Mass Effect 3,WiiU,2012.0,Role-Playing,Electronic Arts,0.14,0.11,0.0,0.28
Pinkalicious,DS,2011.0,Misc,GameMill Entertainment,0.26,0.0,0.0,0.28
SimCity 2000,SAT,1994.0,Simulation,Sega,0.0,0.0,0.28,0.28
Deer Hunter,PS2,2003.0,Sports,Atari,0.14,0.11,0.0,0.28
Pokemon Box: Ruby & Sapphire,GC,2003.0,Misc,Nintendo,0.0,0.0,0.27,0.28
Puyo Puyo! 15th Anniversary,DS,2006.0,Puzzle,Sega,0.0,0.0,0.28,0.28
Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,1998.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.26,0.28
FIFA Soccer 07,X360,2006.0,Sports,Electronic Arts,0.24,0.01,0.0,0.28
Mass Effect Trilogy,PC,2012.0,Action,Electronic Arts,0.09,0.16,0.0,0.28
Dave Mirra Freestyle BMX 2,GC,2001.0,Sports,Acclaim Entertainment,0.21,0.06,0.0,0.28
AC/DC LIVE: Rock Band Track Pack,Wii,2008.0,Misc,MTV Games,0.25,0.0,0.0,0.28
My Japanese Coach,DS,2008.0,Misc,Ubisoft,0.25,0.0,0.0,0.28
Puppeteer,PS3,2013.0,Platform,Sony Computer Entertainment Europe,0.11,0.1,0.02,0.28
Warpath: Jurassic Park,PS,1998.0,Fighting,Electronic Arts,0.15,0.1,0.0,0.28
Tak and the Guardians of Gross,PS2,2008.0,Action,THQ,0.14,0.11,0.0,0.28
True Crime: New York City,XB,2005.0,Action,Activision,0.21,0.06,0.0,0.28
Summer Heat Beach Volleyball,PS2,2003.0,Sports,Acclaim Entertainment,0.14,0.11,0.0,0.28
NCAA Basketball 09,PS2,2008.0,Sports,Electronic Arts,0.14,0.11,0.0,0.28
One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,Wii,2008.0,Adventure,Namco Bandai Games,0.0,0.07,0.19,0.28
Marvel Super Hero Squad: The Infinity Gauntlet,Wii,2010.0,Action,THQ,0.22,0.04,0.0,0.28
Dead Rising 2: Off the Record,X360,2011.0,Action,Capcom,0.17,0.09,0.0,0.28
Power Pro Kun Pocket 3,GBA,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.28
Myst III: Exile,PS2,2002.0,Adventure,Ubisoft,0.14,0.11,0.0,0.28
Castlevania: Aria of Sorrow,GBA,2003.0,Platform,Konami Digital Entertainment,0.2,0.07,0.0,0.28
NBA 2K12,PSP,2011.0,Sports,Take-Two Interactive,0.22,0.03,0.0,0.28
R.U.S.E.,PC,2010.0,Strategy,Ubisoft,0.04,0.19,0.0,0.28
Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,1996.0,Shooter,Namco Bandai Games,0.0,0.0,0.28,0.28
Armored Core: Project Phantasma,PS,1997.0,Simulation,From Software,0.06,0.04,0.15,0.28
